427,9251129.773,785720.899,572.983,açude
428,9251131.185,785715.572,573.667,açude
429,9251132.838,785709.877,573.633,açude
430,9251122.126,785711.342,573.617,açude
431,9251123.676,785705.660,573.906,TN
432,9251114.758,785701.477,573.966,TN
433,9251113.040,785707.186,573.390,açude
434,9251102.041,785708.803,574.300,TN
435,9251103.893,785702.950,575.068,TN
436,9251105.449,785697.191,575.781,TN
437,9251096.457,785692.993,576.416,TN
438,9251094.891,785698.797,575.647,TN
439,9251093.156,785704.628,574.548,TN
440,9251091.540,785710.496,573.729,TN
441,9251082.403,785706.251,574.564,TN
442,9251084.043,785700.522,575.515,TN
443,9251085.755,785694.600,576.021,TN
444,9251087.377,785688.676,577.060,TN
445,9251078.358,785684.598,577.645,TN
446,9251076.639,785690.422,576.892,TN
447,9251075.086,785696.229,575.895,TN
448,9251073.413,785701.940,575.120,TN
449,9251064.025,785697.954,575.441,TN
450,9251065.927,785692.113,576.041,TN
451,9251067.718,785686.335,576.951,TN
452,9251069.177,785680.434,578.520,TN
453,9251060.200,785676.215,579.161,TN
454,9251057.658,785681.845,577.388,TN
455,9251056.879,785687.932,576.003,TN
456,9251055.167,785693.741,575.744,TN
457,9251046.139,785689.582,576.038,TN
458,9251048.216,785684.037,576.880,TN
459,9251049.488,785677.890,578.358,TN
460,9251051.137,785672.004,579.411,TN
461,9251042.078,785667.861,579.111,TN
462,9251040.346,785673.702,578.106,TN
463,9251038.720,785679.462,577.138,TN
464,9251037.050,785685.039,576.508,TN
465,9251028.154,785681.142,576.341,TN
466,9251029.772,785675.372,576.907,TN
467,9251031.251,785669.507,577.637,TN
468,9251032.954,785663.674,578.497,TN
469,9251024.271,785659.353,577.450,TN
470,9251022.380,785665.315,577.136,TN
471,9251020.650,785671.153,576.075,TN
472,9251018.974,785676.829,575.560,TN
473,9251009.838,785672.841,575.088,TN
474,9251011.440,785667.083,575.799,TN
475,9251013.122,785661.179,576.646,TN
476,9251014.812,785655.215,577.791,TN
477,9251011.668,785648.264,579.105,TN
478,9251001.459,785643.563,579.879,TN
479,9250992.575,785639.436,580.435,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_VT
480,9250985.426,785632.034,581.772,TN
481,9250978.407,785624.878,582.306,TN
482,9250971.523,785617.783,581.879,TN
483,9250963.038,785609.138,581.425,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
484,9250957.637,785603.390,581.585,TN
485,9250949.964,785595.627,581.411,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
486,9250935.684,785581.003,580.725,TN
487,9250929.745,785574.683,580.049,TN
488,9250922.782,785567.567,578.109,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
489,9250886.423,785569.905,572.542,TN
490,9250893.294,785577.479,573.519,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
491,9250900.213,785584.589,574.674,TN
492,9250906.639,785591.234,576.386,TN
493,9250912.639,785597.341,576.741,TN
494,9250921.143,785605.951,576.577,TN
495,9250929.716,785615.021,576.456,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
496,9250935.182,785620.423,576.622,TN
497,9250943.099,785628.838,576.727,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
498,9250949.005,785634.819,577.065,TN
499,9250955.919,785641.823,577.381,TN
500,9250965.311,785651.590,578.147,TN
501,9250969.837,785656.189,577.961,TN
502,9250976.041,785662.699,577.257,TN
503,9250986.231,785667.327,576.404,TN
504,9251002.439,785662.654,576.498,TN
505,9251004.003,785656.936,577.377,TN
506,9251005.714,785651.050,578.533,TN
507,9250997.286,785646.797,579.190,TN
508,9250995.052,785652.636,578.251,TN
509,9250993.312,785658.469,577.400,TN
510,9250991.686,785664.457,576.601,TN
511,9250982.650,785660.086,577.594,TN
512,9250984.225,785654.314,578.314,TN
513,9250982.708,785653.508,578.487,TN
514,9250979.104,785658.582,577.822,TN
515,9250988.088,785642.001,580.051,TN
516,9250989.663,785643.634,579.763,TN
517,9250981.246,785634.722,581.183,TN
518,9250979.120,785641.187,580.151,TN
519,9250976.819,785647.681,579.297,TN
520,9250974.679,785654.114,578.514,TN
521,9250967.984,785647.013,578.886,TN
522,9250970.028,785640.350,579.592,TN
523,9250972.086,785634.122,580.587,TN
524,9250974.084,785627.528,581.708,TN
