STK_28,9250916.797,785577.399,577.072,TN
STK_398,9250916.495,785576.619,576.942,TN
STK_20,9250921.445,785573.420,577.941,TN
STK_278,9250918.466,785570.307,576.961,TN
STK_36,9250912.155,785580.925,576.393,TN
STK_44,9250907.735,785584.934,576.000,TN
STK_633,9250905.105,785582.463,575.320,TN
STK_516,9250907.171,785575.882,574.906,TN
STK_397,9250909.247,785569.415,574.740,TN
STK_277,9250911.387,785563.204,574.685,TN
STK_29_1,9250913.138,785557.645,574.608,TN
STK_28_1,9250908.780,785553.057,573.608,TN
STK_27_1,9250901.759,785545.943,572.626,TN
STK_26_1,9250894.937,785538.882,572.246,TN
STK_25_1,9250887.817,785531.777,572.143,TN
STK_24_1,9250880.989,785524.451,573.345,TN
STK_23_1,9250873.925,785517.282,574.874,TN
STK_22_1,9250866.765,785509.899,575.662,TN
STK_21_1,9250860.032,785502.910,574.501,TN
STK_20_1,9250851.636,785494.344,574.202,TN
STK_19_1,9250846.092,785488.617,574.643,TN
STK_18_1,9250839.160,785481.490,574.726,TN
STK_17_1,9250832.126,785474.287,574.390,TN
STK_16_1,9250825.145,785467.030,574.331,TN
STK_15_1,9250818.199,785459.894,574.233,TN
STK_14_1,9250811.378,785452.808,574.086,TN
STK_13_1,9250804.289,785445.439,573.601,TN
STK_12_1,9250797.462,785438.435,573.574,TN
STK_11_1,9250790.241,785431.093,573.415,rocha
STK_10_1,9250783.193,785424.102,572.559,rocha
STK_10_1A,9250779.976,785420.198,570.408,RIACHO
STK_STK_10_1A,9250775.355,785415.570,570.897,RIACHO
STK_8_1,9250768.343,785408.383,573.647,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
STK_8_1A,9250768.346,785408.381,573.654,rocha
STK_7_1,9250761.042,785400.269,576.328,TN
STK_7_1A,9250759.026,785399.043,580.633,rocha
STK_6_1,9250753.614,785393.278,580.057,rocha
STK_4_1,9250741.540,785380.913,580.063,TN
STK_3_1,9250734.619,785373.674,580.483,TN
STK_2_1,9250727.760,785366.600,580.835,TN
STK_1,9250720.691,785359.456,581.528,TN
STK_18,9250716.370,785362.082,582.057,TN
STK_247,9250711.053,785365.428,582.691,TN
STK_246,9250702.580,785370.708,583.986,TN
STK_16,9250696.336,785374.539,584.767,TN
STK_243,9250705.606,785384.377,584.442,TN
STK_243a,9250712.259,785390.970,584.111,TN
STK_242,9250719.097,785398.064,583.492,TN
STK_241,9250726.012,785405.242,582.526,TN
STK_240,9250733.077,785412.344,580.782,TN
STK_239,9250739.919,785419.514,578.472,TN
STK_238,9250746.929,785426.702,576.077,TN
STK_237,9250753.952,785433.874,573.886,TN
STK_236,9250761.029,785441.036,572.226,TN
STK_235,9250767.884,785448.128,570.755,TN
STK_234,9250774.290,785455.061,569.446,RIACHO
STK_233,9250781.891,785462.511,570.495,TN
STK_232,9250790.001,785471.065,571.407,TN
STK_231,9250795.675,785477.083,571.649,TN
STK_230,9250802.780,785484.158,572.068,TN
STK_229,9250809.630,785491.247,571.970,TN
STK_228,9250816.536,785498.501,571.801,TN
STK_227,9250823.718,785505.527,571.814,TN
STK_226,9250830.538,785512.839,571.803,TN
STK_225,9250837.687,785519.975,571.797,TN
STK_224,9250844.474,785527.198,571.576,TN
STK_223,9250851.559,785534.424,571.289,TN
STK_222,9250858.369,785541.555,570.133,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
STK_221,9250865.423,785548.702,569.860,RIACHO
STK_220,9250872.322,785555.830,569.551,RIACHO
STK_219,9250880.194,785563.889,570.979,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
STK_632,9250898.160,785575.244,573.459,TN
STK_515,9250900.244,785568.845,572.871,TN
STK_396,9250902.413,785562.270,572.688,TN
STK_276,9250904.453,785555.785,573.051,TN
STK_275,9250897.937,785549.345,572.236,TN
STK_395,9250895.484,785555.226,572.252,TN
STK_514,9250893.247,785561.676,571.969,rocha
STK_631,9250891.295,785568.129,572.393,TN
STK_630,9250884.281,785560.826,569.585,RIACHO
STK_513,9250886.264,785554.436,572.269,TN
STK_394,9250888.479,785547.870,572.424,TN
STK_274,9250890.806,785541.393,572.397,TN
STK_273,9250883.739,785534.403,572.283,TN
STK_393,9250881.452,785541.016,572.356,TN
STK_512,9250879.258,785547.272,572.376,rocha
STK_629,9250877.189,785553.580,571.455,rocha
STK_628,9250870.323,785546.497,572.209,rocha
STK_511,9250872.270,785540.155,571.647,rocha
STK_392,9250874.453,785533.623,572.417,TN
STK_272,9250876.618,785527.221,573.245,TN
STK_271,9250869.565,785520.127,573.572,TN
STK_510,9250865.299,785533.011,572.169,TN
STK_627,9250863.320,785539.400,570.914,rocha
STK_626,9250856.798,785531.828,571.790,TN
STK_509,9250858.580,785525.616,572.684,TN
STK_390,9250860.483,785519.654,573.492,TN
STK_270,9250862.733,785513.168,574.498,TN
STK_269,9250855.635,785505.623,573.886,TN
STK_389,9250850.579,785512.629,573.084,TN
STK_508,9250851.418,785518.567,572.871,TN
STK_625,9250849.413,785525.007,572.141,TN
STK_624,9250842.410,785517.637,572.235,TN
STK_507,9250844.463,785511.405,572.676,TN
STK_388,9250846.475,785504.635,573.314,TN
STK_268,9250848.586,785498.552,573.800,TN
STK_267,9250841.703,785491.259,574.284,TN
STK_387,9250839.665,785497.813,573.586,rocha
STK_506,9250837.481,785504.300,572.611,TN
STK_623,9250835.566,785510.617,572.138,2024_07_12_-_SDP_19_-_AÇUDE_4_ST
STK_622,9250828.546,785503.258,572.211,TN
STK_505,9250830.436,785497.061,572.738,TN
STK_386,9250832.740,785490.830,573.436,TN
STK_266,9250834.597,785484.284,574.255,rocha
STK_265,9250827.743,785477.068,573.943,TN
STK_385,9250825.687,785483.460,573.492,TN
STK_504,9250823.727,785489.834,573.106,rocha
STK_621,9250821.446,785495.016,572.473,rocha
STK_620,9250814.677,785489.437,572.456,rocha
STK_503,9250816.570,785482.722,573.364,rocha
STK_384,9250818.776,785476.413,573.425,TN
STK_264,9250820.811,785469.671,573.905,TN
STK_263,9250813.747,785462.667,573.786,TN
STK_383,9250811.782,785468.931,573.452,rocha
STK_502,9250809.816,785475.485,572.832,TN
STK_619,9250807.531,785481.780,572.432,TN
STK_618,9250801.133,785475.037,572.180,TN
STK_501,9250802.729,785468.230,572.688,TN
STK_382,9250804.736,785461.772,573.048,TN
STK_262,9250806.985,785455.307,573.380,TN
STK_19,9250801.562,785450.044,573.135,TN
STK_27,9250797.886,785454.697,572.612,TN
STK_35,9250793.792,785459.124,572.064,TN
STK_43,9250790.204,785463.733,571.595,TN
STK_616,9250786.618,785460.493,571.363,TN
STK_499,9250788.728,785454.135,571.983,TN
STK_380,9250790.847,785447.590,572.491,TN
STK_260,9250792.115,785441.020,573.055,rocha
STK_259,9250785.981,785433.819,571.824,rocha
STK_379,9250779.290,785438.853,570.085,RIACHO
STK_498,9250776.986,785446.908,570.282,RIACHO
STK_615,9250774.616,785451.194,569.524,RIACHO
STK_614,9250772.690,785446.048,569.956,RIACHO
STK_497,9250774.757,785439.404,569.978,RIACHO
STK_378,9250776.760,785433.090,570.377,RIACHO
STK_258,9250778.980,785426.663,570.087,RIACHO
STK_257,9250772.019,785419.535,571.843,TN
STK_377,9250769.952,785426.062,571.492,TN
STK_496,9250767.791,785432.557,571.750,TN
STK_613,9250765.716,785438.831,571.708,TN
STK_612,9250758.913,785431.721,573.238,TN
STK_495,9250761.055,785425.402,573.905,TN
STK_376,9250763.016,785418.854,575.514,rocha
STK_376A,9250765.124,785421.160,575.498,2024_07_12_-_SDP_19_-_AÇUDE_2_ST
STK_256,9250765.104,785412.401,573.494,TN
STK_255,9250758.155,785405.253,578.488,rocha
STK_375,9250756.091,785411.793,576.007,TN
STK_494,9250753.962,785418.154,575.386,TN
STK_611,9250751.936,785424.583,575.108,TN
STK_610,9250744.854,785417.435,577.271,TN
STK_493,9250746.953,785410.910,577.340,TN
STK_374,9250748.870,785404.579,577.633,TN
STK_254,9250751.132,785398.182,578.136,TN
STK_253,9250744.241,785390.816,579.293,TN
STK_373,9250742.974,785397.292,579.008,TN
STK_492,9250739.972,785403.732,579.136,TN
STK_609,9250737.944,785410.280,580.207,rocha
STK_42,9250730.991,785403.078,581.680,TN
STK_491,9250733.067,785396.631,581.250,TN
STK_372,9250735.293,785390.227,580.606,TN
STK_252,9250737.231,785383.752,580.434,TN
STK_251,9250730.335,785376.571,580.920,TN
STK_371,9250728.287,785382.888,581.529,TN
STK_26,9250721.159,785375.780,581.869,TN
STK_250,9250723.407,785369.366,581.324,TN
STK_5_1A,9250755.503,785387.324,580.875,rocha
STK_5_1AA,9250752.662,785388.573,580.678,rocha
STK_STK_6_1A,9250751.272,785389.316,580.441,rocha
STK_6_1A,9250757.860,785392.285,580.983,rocha
STK_6_1AA,9250755.238,785394.317,580.278,rocha
STK_STK_6_1Ad,9250753.583,785395.338,579.709,rocha
STK_49_1A,9250755.186,785398.489,579.938,rocha
STK_48_1A,9250759.343,785396.706,580.977,2024_07_12_-_SDP_19_-_AÇUDE_SUPRESSAO_ST
STK_47_1AA,9250759.329,785397.522,580.984,rocha
STK_46_1S@,9250756.317,785400.891,580.055,rocha
STK_45_1aq,9250759.548,785400.160,580.276,rocha
STK_44_1AA,9250759.574,785405.554,578.493,rocha
